Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 95% (Hz)	BW 90% (Hz)
1400	Spectrogram 1	1	25213.542708866	25213.680899772	1790.863	2195.940	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	13.5427	2015.625	1828.125	2156.250	328.125
1401	Spectrogram 1	1	25216.884416248	25217.085421203	1769.544	2089.341	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	16.8844	1945.312	1781.250	2062.500	281.250
1402	Spectrogram 1	1	25218.253762506	25218.530144320	1620.305	2025.381	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	18.2538	1828.125	1664.062	2015.625	351.562
1403	Spectrogram 1	1	25218.781400514	25218.982405469	1854.823	2323.858	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	18.7814	2015.625	1898.438	2273.438	375.000
1404	Spectrogram 1	1	25231.859285420	25232.047727566	1833.503	2217.259	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	31.8593	2015.625	1898.438	2156.250	257.812
1405	Spectrogram 1	1	25231.658280465	25231.809034181	1854.823	2174.620	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	31.6583	2015.625	1898.438	2109.375	210.938
1406	Spectrogram 1	1	25230.489939162	25230.665818498	1598.985	1918.782	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	30.4899	1804.688	1617.188	1898.438	281.250
1407	Spectrogram 1	1	25232.349234999	25232.512551525	1598.985	2046.701	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	32.3492	1921.875	1664.062	2039.062	375.000
1408	Spectrogram 1	1	25233.743706876	25234.007525880	1705.584	2174.620	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	33.7437	1921.875	1757.812	2109.375	351.562
1409	Spectrogram 1	1	25234.183405216	25234.560289507	1598.985	2217.259	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	34.1834	1921.875	1640.625	2156.250	515.625
1410	Spectrogram 1	1	25236.494962203	25236.733655587	1598.985	2004.061	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	36.4950	1804.688	1640.625	1992.188	351.562
1411	Spectrogram 1	1	25237.085414259	25237.286419214	1620.305	2068.021	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	37.0854	1921.875	1710.938	2062.500	351.562
1412	Spectrogram 1	1	25238.391946468	25238.580388614	1662.945	2004.061	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	38.3919	1828.125	1710.938	1992.188	281.250
1413	Spectrogram 1	1	25239.648227439	25239.912046443	1641.625	2025.381	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	39.6482	1828.125	1710.938	2015.625	304.688
1414	Spectrogram 1	1	25242.989934822	25243.190939777	1705.584	2025.381	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	42.9899	1898.438	1757.812	2015.625	257.812
1415	Spectrogram 1	1	25243.316567874	25243.492447210	1812.183	2217.259	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	43.3166	1992.188	1828.125	2156.250	328.125
1416	Spectrogram 1	1	25243.505010020	25243.706014975	1641.625	1982.742	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	43.5050	1804.688	1710.938	1968.750	257.812
1417	Spectrogram 1	1	25245.502496763	25245.728627338	1620.305	2068.021	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	45.5025	1851.562	1710.938	2062.500	351.562
1418	Spectrogram 1	1	25247.700988462	25247.901993418	1620.305	2046.701	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	47.7010	1828.125	1710.938	2039.062	328.125
1419	Spectrogram 1	1	25248.190938041	25248.404505806	1556.346	1982.742	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	48.1909	1804.688	1593.750	1968.750	375.000
1420	Spectrogram 1	1	25249.547721489	25249.798977684	1620.305	2068.021	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	49.5477	1828.125	1687.500	2062.500	375.000
1421	Spectrogram 1	1	25250.301490072	25250.577871885	1513.706	2004.061	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	50.3015	1804.688	1546.875	1992.188	445.312
1422	Spectrogram 1	1	25250.665811553	25250.929630557	1790.863	2259.899	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	50.6658	1968.750	1804.688	2203.125	398.438
1423	Spectrogram 1	1	25251.570333852	25251.859278476	1705.584	2068.021	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	51.5703	1898.438	1757.812	2062.500	304.688
1424	Spectrogram 1	1	25254.610533802	25254.899478425	1790.863	2131.980	S1130_048K_LVR_10458035_20250527_013000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_013000.flac	54.6105	1945.312	1804.688	2085.938	281.250
1425	Spectrogram 1	1	26400.904522299	26400.904522299	1769.544	1769.544	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	0.9045	1781.250	1781.250	1781.250	0.000
1426	Spectrogram 1	1	26400.791457012	26401.105527254	149.239	1684.264	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	0.7915	562.500	187.500	1523.438	1335.938
1427	Spectrogram 1	1	26407.261304011	26407.587937064	106.599	1449.747	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	7.2613	421.875	117.188	1289.062	1171.875
1428	Spectrogram 1	1	26400.565326437	26400.917085109	3325.889	3709.646	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	0.5653	3492.188	3328.125	3679.688	351.562
1429	Spectrogram 1	1	26400.841708250	26401.243718161	3261.930	3645.686	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	0.8417	3421.875	3304.688	3632.812	328.125
1430	Spectrogram 1	1	26400.175879336	26400.603014866	3006.092	3475.128	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	0.1759	3328.125	3046.875	3445.312	398.438
1431	Spectrogram 1	1	26401.721104930	26402.047737982	3517.767	3858.884	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	1.7211	3632.812	3562.500	3820.312	257.812
1432	Spectrogram 1	1	26402.060300792	26402.412059464	3432.488	3794.925	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	2.0603	3609.375	3468.750	3750.000	281.250
1433	Spectrogram 1	1	26402.160803270	26402.512561942	3197.970	3496.448	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	2.1608	3351.562	3234.375	3468.750	234.375
1434	Spectrogram 1	1	26402.499999132	26402.914571852	3325.889	3688.326	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	2.5000	3468.750	3328.125	3656.250	328.125
1435	Spectrogram 1	1	26402.499999132	26402.977385901	2835.534	3219.290	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	2.5000	2929.688	2835.938	3187.500	351.562
1436	Spectrogram 1	1	26403.869345390	26404.183415633	3453.808	3837.564	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	3.8694	3609.375	3468.750	3796.875	328.125
1437	Spectrogram 1	1	26404.133164394	26404.484923066	3475.128	3922.844	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	4.1332	3632.812	3515.625	3867.188	351.562
1438	Spectrogram 1	1	26403.429647050	26403.856782580	3219.290	3581.727	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	3.4296	3351.562	3257.812	3562.500	304.688
1439	Spectrogram 1	1	26404.371857778	26404.786430499	3411.168	3688.326	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	4.3719	3585.938	3445.312	3679.688	234.375
1440	Spectrogram 1	1	26404.384420588	26404.786430499	3176.651	3475.128	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	4.3844	3351.562	3210.938	3468.750	257.812
1441	Spectrogram 1	1	26404.685928021	26405.113063551	2878.173	3219.290	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	4.6859	3093.750	2882.812	3187.500	304.688
1442	Spectrogram 1	1	26405.967334611	26406.306530474	3261.930	3581.727	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	5.9673	3351.562	3304.688	3562.500	257.812
1443	Spectrogram 1	1	26406.306530474	26406.670851955	3411.168	3688.326	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	6.3065	3585.938	3421.875	3679.688	257.812
1444	Spectrogram 1	1	26406.482409809	26406.871856910	3176.651	3496.448	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	6.4824	3351.562	3210.938	3468.750	257.812
1445	Spectrogram 1	1	26406.796480052	26407.148238724	3411.168	3752.285	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	6.7965	3585.938	3445.312	3726.562	281.250
1446	Spectrogram 1	1	26407.864318877	26408.278891598	3283.250	3560.407	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	7.8643	3351.562	3304.688	3539.062	234.375
1447	Spectrogram 1	1	26408.165826310	26408.505022172	3112.691	3411.168	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	8.1658	3328.125	3140.625	3398.438	257.812
1448	Spectrogram 1	1	26407.788942019	26408.291454407	3496.448	3816.245	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	7.7889	3632.812	3515.625	3773.438	257.812
1449	Spectrogram 1	1	26408.228640359	26408.592961840	3304.569	3730.965	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	8.2286	3468.750	3304.688	3703.125	398.438
1450	Spectrogram 1	1	26409.597986617	26409.937182479	3261.930	3624.366	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	9.5980	3398.438	3304.688	3609.375	304.688
1451	Spectrogram 1	1	26409.572860998	26410.050247767	2920.813	3240.610	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	9.5729	3117.188	2953.125	3210.938	257.812
1452	Spectrogram 1	1	26410.113061815	26410.389443629	3325.889	3603.047	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	10.1131	3421.875	3328.125	3585.938	257.812
1453	Spectrogram 1	1	26409.874368431	26410.238689912	3475.128	3752.285	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	9.8744	3609.375	3492.188	3726.562	234.375
1454	Spectrogram 1	1	26410.427132058	26410.766327920	3432.488	3773.605	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	10.4271	3609.375	3468.750	3750.000	281.250
1455	Spectrogram 1	1	26410.464820487	26410.804016349	3155.331	3539.087	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	10.4648	3351.562	3187.500	3515.625	328.125
1456	Spectrogram 1	1	26412.462307231	26412.839191522	3219.290	3517.767	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	12.4623	3351.562	3257.812	3515.625	257.812
1457	Spectrogram 1	1	26407.763816400	26408.266328788	63.959	1087.310	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	7.7638	304.688	70.312	937.500	867.188
1458	Spectrogram 1	1	26411.934669223	26412.412055992	3517.767	3816.245	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	11.9347	3632.812	3539.062	3773.438	234.375
1459	Spectrogram 1	1	26411.997483271	26412.361804753	3368.529	3603.047	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	11.9975	3468.750	3375.000	3585.938	210.938
1460	Spectrogram 1	1	26414.007532825	26414.371854306	3347.209	3624.366	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	14.0075	3468.750	3351.562	3609.375	257.812
1461	Spectrogram 1	1	26414.183412161	26414.610547691	3453.808	3794.925	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	14.1834	3609.375	3468.750	3750.000	281.250
1462	Spectrogram 1	1	26414.648236120	26415.087934460	3155.331	3496.448	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	14.6482	3351.562	3164.062	3468.750	304.688
1463	Spectrogram 1	1	26416.105522046	26416.494969147	3304.569	3645.686	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	16.1055	3421.875	3304.688	3632.812	328.125
1464	Spectrogram 1	1	26416.331652621	26416.733662531	3475.128	3858.884	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	16.3316	3632.812	3515.625	3820.312	304.688
1465	Spectrogram 1	1	26416.482406337	26416.821602199	3112.691	3496.448	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	16.4824	3328.125	3140.625	3468.750	328.125
1466	Spectrogram 1	1	26418.304013745	26418.643209607	3517.767	3816.245	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	18.3040	3632.812	3562.500	3773.438	210.938
1467	Spectrogram 1	1	26418.278888126	26418.630646797	3389.849	3645.686	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	18.2789	3562.500	3398.438	3632.812	234.375
1468	Spectrogram 1	1	26418.354264984	26418.680898036	3219.290	3517.767	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	18.3543	3351.562	3257.812	3515.625	257.812
1469	Spectrogram 1	1	26419.484917858	26419.899490578	3496.448	3773.605	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	19.4849	3609.375	3515.625	3750.000	234.375
1470	Spectrogram 1	1	26420.364314537	26420.703510399	3432.488	3603.047	S1130_048K_LVR_10458035_20250527_020000.flac	\\ag-clo-repnas5.ad.cornell.edu\w\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250527_020000.flac	20.3643	3515.625	3445.312	3585.938	140.625
