,aci_value,date,location,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_164500.wav,54.43684309,20250521_164500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_170000.wav,70.68494757,20250521_170000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_171500.wav,61.95991409,20250521_171500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_173000.wav,83.58535185,20250521_173000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_174500.wav,56.48909023,20250521_174500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_180000.wav,57.02692123,20250521_180000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_181500.wav,69.57590376,20250521_181500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_183000.wav,67.53534436,20250521_183000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_184500.wav,59.92572652,20250521_184500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_190000.wav,77.53204946,20250521_190000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_191500.wav,62.76457522,20250521_191500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_193000.wav,83.11032851,20250521_193000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_194500.wav,78.48838609,20250521_194500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_200000.wav,73.92903268,20250521_200000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_201500.wav,83.59236885,20250521_201500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_203000.wav,91.63091734,20250521_203000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_204500.wav,83.75588044,20250521_204500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_210000.wav,71.8854942,20250521_210000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_211500.wav,75.235177,20250521_211500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_213000.wav,89.09717245,20250521_213000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_214500.wav,86.50556413,20250521_214500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_220000.wav,83.39790554,20250521_220000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_221500.wav,83.48120321,20250521_221500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_223000.wav,74.66257699,20250521_223000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_224500.wav,83.64012857,20250521_224500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_230000.wav,78.54401064,20250521_230000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_231500.wav,86.468715,20250521_231500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_233000.wav,65.68663049,20250521_233000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250521_234500.wav,55.61903924,20250521_234500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_000000.wav,63.30710651,20250522_000000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_001500.wav,55.89486238,20250522_001500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_003000.wav,57.77335558,20250522_003000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_004500.wav,58.02130782,20250522_004500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_010000.wav,52.17074255,20250522_010000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_011500.wav,51.44709824,20250522_011500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_013000.wav,51.14789307,20250522_013000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_014500.wav,52.46646583,20250522_014500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_020000.wav,52.45077509,20250522_020000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_021500.wav,52.5008547,20250522_021500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_023000.wav,51.93464698,20250522_023000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_024500.wav,53.10890703,20250522_024500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_030000.wav,52.00515441,20250522_030000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_031500.wav,59.09402667,20250522_031500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_033000.wav,53.75946297,20250522_033000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_034500.wav,54.8321922,20250522_034500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_040000.wav,54.20452602,20250522_040000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_041500.wav,58.81854178,20250522_041500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_043000.wav,57.40478253,20250522_043000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_044500.wav,55.32593516,20250522_044500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_050000.wav,54.68783516,20250522_050000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_051500.wav,68.53421954,20250522_051500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_053000.wav,52.7390494,20250522_053000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_054500.wav,58.51939778,20250522_054500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_060000.wav,66.00207919,20250522_060000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_061500.wav,56.147649,20250522_061500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_063000.wav,58.41403535,20250522_063000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_064500.wav,55.52722451,20250522_064500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_070000.wav,54.49617782,20250522_070000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_071500.wav,55.94489467,20250522_071500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_073000.wav,54.19004999,20250522_073000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_074500.wav,50.8435496,20250522_074500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_080000.wav,58.02313192,20250522_080000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_081500.wav,54.45535268,20250522_081500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_083000.wav,51.13329232,20250522_083000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_084500.wav,51.15438451,20250522_084500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_090000.wav,51.14400145,20250522_090000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_091500.wav,52.82736335,20250522_091500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_093000.wav,52.02215351,20250522_093000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_094500.wav,52.5128245,20250522_094500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_100000.wav,52.39031143,20250522_100000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_101500.wav,55.10817744,20250522_101500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_103000.wav,71.27793611,20250522_103000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_104500.wav,54.17491183,20250522_104500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_110000.wav,58.76775142,20250522_110000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_111500.wav,56.55690183,20250522_111500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_113000.wav,59.09834211,20250522_113000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_114500.wav,55.2204189,20250522_114500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_120000.wav,54.16362008,20250522_120000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_121500.wav,52.28336634,20250522_121500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_123000.wav,57.47687718,20250522_123000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_124500.wav,56.01932836,20250522_124500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_130000.wav,56.38136906,20250522_130000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_131500.wav,51.49953726,20250522_131500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_133000.wav,52.78509672,20250522_133000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_134500.wav,52.23205773,20250522_134500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_140000.wav,51.82738463,20250522_140000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_141500.wav,51.755521,20250522_141500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_143000.wav,51.88463675,20250522_143000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_144500.wav,56.46937413,20250522_144500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_150000.wav,50.15511854,20250522_150000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_151500.wav,51.58585257,20250522_151500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_153000.wav,52.12281907,20250522_153000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_154500.wav,51.52529358,20250522_154500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_160000.wav,52.32243422,20250522_160000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_161500.wav,52.59708892,20250522_161500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_163000.wav,51.29787831,20250522_163000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_164500.wav,55.20792628,20250522_164500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_170000.wav,52.89526188,20250522_170000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_171500.wav,52.70967765,20250522_171500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_173000.wav,57.2632899,20250522_173000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_174500.wav,57.46430026,20250522_174500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_180000.wav,58.3288222,20250522_180000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_181500.wav,60.75379985,20250522_181500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_183000.wav,56.70584949,20250522_183000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_184500.wav,67.28164708,20250522_184500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_190000.wav,75.11918477,20250522_190000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_191500.wav,70.65991394,20250522_191500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_193000.wav,75.57195436,20250522_193000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_194500.wav,99.81342866,20250522_194500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_200000.wav,80.04431849,20250522_200000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_201500.wav,82.45052339,20250522_201500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_203000.wav,88.88706708,20250522_203000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_204500.wav,84.06887045,20250522_204500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_210000.wav,60.10123904,20250522_210000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_211500.wav,62.48914287,20250522_211500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_213000.wav,54.85600967,20250522_213000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_214500.wav,60.04028644,20250522_214500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_220000.wav,55.28363462,20250522_220000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_221500.wav,62.36665906,20250522_221500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_223000.wav,53.00475139,20250522_223000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_224500.wav,53.5030758,20250522_224500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_230000.wav,58.27923124,20250522_230000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_231500.wav,74.13732688,20250522_231500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_233000.wav,67.69340572,20250522_233000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250522_234500.wav,57.77564339,20250522_234500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_000000.wav,62.79201935,20250523_000000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_001500.wav,65.07422136,20250523_001500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_003000.wav,63.99285,20250523_003000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_004500.wav,58.20860269,20250523_004500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_010000.wav,58.94602252,20250523_010000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_011500.wav,66.44584302,20250523_011500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_013000.wav,62.28020899,20250523_013000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_014500.wav,55.66729278,20250523_014500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_020000.wav,56.73903937,20250523_020000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_021500.wav,64.6651024,20250523_021500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_023000.wav,54.3013118,20250523_023000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_024500.wav,50.7850887,20250523_024500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_030000.wav,50.58878251,20250523_030000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_031500.wav,52.95879051,20250523_031500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_033000.wav,51.87324254,20250523_033000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_034500.wav,60.03946051,20250523_034500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_040000.wav,51.23175877,20250523_040000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_041500.wav,52.51130926,20250523_041500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_043000.wav,54.14518201,20250523_043000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_044500.wav,55.48186059,20250523_044500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_050000.wav,51.42333928,20250523_050000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_051500.wav,52.21770347,20250523_051500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_053000.wav,50.56026372,20250523_053000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_054500.wav,52.8398717,20250523_054500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_060000.wav,60.0067866,20250523_060000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_061500.wav,93.40301838,20250523_061500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_063000.wav,89.03737385,20250523_063000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_064500.wav,77.50823918,20250523_064500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_070000.wav,75.20815376,20250523_070000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_071500.wav,91.81297878,20250523_071500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_073000.wav,95.09999068,20250523_073000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_074500.wav,73.34041416,20250523_074500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_080000.wav,98.80570917,20250523_080000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_081500.wav,87.10350047,20250523_081500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_083000.wav,55.11704517,20250523_083000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_084500.wav,71.24896623,20250523_084500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_090000.wav,74.5344257,20250523_090000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_091500.wav,58.01044962,20250523_091500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_093000.wav,54.66130751,20250523_093000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_094500.wav,69.77706984,20250523_094500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_100000.wav,66.15404125,20250523_100000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_101500.wav,59.24541452,20250523_101500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_103000.wav,56.43163222,20250523_103000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_104500.wav,56.30026558,20250523_104500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_110000.wav,58.42317273,20250523_110000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_111500.wav,65.03311558,20250523_111500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_113000.wav,56.17223972,20250523_113000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_114500.wav,57.09222751,20250523_114500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_120000.wav,59.09386878,20250523_120000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_121500.wav,54.69425473,20250523_121500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_123000.wav,57.34762462,20250523_123000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_124500.wav,51.80965695,20250523_124500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_130000.wav,53.83270071,20250523_130000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_131500.wav,56.00383998,20250523_131500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_133000.wav,53.96158789,20250523_133000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_134500.wav,53.45122755,20250523_134500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_140000.wav,51.37175523,20250523_140000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_141500.wav,51.54175111,20250523_141500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_143000.wav,52.57359182,20250523_143000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_144500.wav,52.19431729,20250523_144500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_150000.wav,50.44604142,20250523_150000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_151500.wav,51.42931045,20250523_151500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_153000.wav,49.90807085,20250523_153000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_154500.wav,51.32604009,20250523_154500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_160000.wav,49.83430127,20250523_160000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_161500.wav,49.32222408,20250523_161500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_163000.wav,51.39069503,20250523_163000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_164500.wav,49.9839232,20250523_164500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_170000.wav,50.33034399,20250523_170000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_171500.wav,50.57175427,20250523_171500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_173000.wav,54.23546335,20250523_173000,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_174500.wav,52.35291708,20250523_174500,LVR,
C..Users.hng9.Music.BDAKFP_2025_LVR.S1130_048K_LVR_10458035_20250523_180000.wav,51.1556369,20250523_180000,LVR,
