Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
2710	Spectrogram 1	1	681198.983745722	681199.109193707	14.652	879.121	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	7.1595	140.625	23.438	70.312	257.812	562.5	187.5	539.062	0.4	0	0	0.8	1	0.0853	0.1067	green	NA	NA	MGV
2711	Spectrogram 1	1	681199.127114848	681199.610985647	0	2857.143	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	7.3029	117.188	23.438	46.875	164.062	351.562	117.188	328.125	0.8571	0.4286	0.7143	0.9048	0.9524	0.0853	0.2347	green	NA	NA	MGV
2712	Spectrogram 1	1	681200.211343862	681200.336791847	0	805.861	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	8.3871	117.188	0	46.875	234.375	492.188	187.5	492.188	0.4	0	0	0.8	1	0.0853	0.1067	green	NA	NA	MGV
2713	Spectrogram 1	1	681200.435358121	681200.578727247	14.652	849.817	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	8.6111	164.062	23.438	70.312	234.375	539.062	164.062	515.625	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	MGV
2714	Spectrogram 1	1	681200.65041181	681200.793780936	0	439.56	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	8.8262	140.625	0	70.312	187.5	304.688	117.188	304.688	0.3333	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	MGV
2715	Spectrogram 1	1	681200.551845536	681200.65041181	29.304	908.425	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	8.7276	140.625	46.875	70.312	257.812	609.375	187.5	562.5	0.25	0	0	0.75	1	0.064	0.0853	green	NA	NA	MGV
2717	Spectrogram 1	1	681200.094856447	681200.220304432	0	468.864	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	8.2706	117.188	0	46.875	187.5	328.125	140.625	328.125	0.4	0	0	0.8	1	0.0853	0.1067	green	NA	NA	MGV
2718	Spectrogram 1	1	681199.826039336	681200.067974736	14.652	864.469	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	8.0018	187.5	46.875	93.75	257.812	421.875	164.062	375	0.9091	0	0.6364	1	1	0.0853	0.2347	green	NA	NA	MGV
2720	Spectrogram 1	1	681192.962242436	681193.607403503	0	835.165	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	1.138	70.312	23.438	46.875	140.625	257.812	93.75	234.375	0.7931	0.3793	0.6207	0.8276	0.931	0.128	0.3413	green	NA	NA	MGV
2721	Spectrogram 1	1	681191.994500837	681192.980163577	0	835.165	S1130_048K_MGV_10457639_20250519_224500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_224500.flac	0.1703	70.312	23.438	46.875	117.188	257.812	70.312	234.375	0.5333	0.2667	0.4222	0.6444	0.8889	0.2133	0.5973	green	NA	NA	MGV
2726	Spectrogram 1	1	681827.917427432	681828.105599409	0	285.714	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	36.0932	93.75	0	70.312	164.062	234.375	93.75	234.375	0.5	0	0.125	0.625	0.875	0.0853	0.1493	green	NA	NA	MGV
2727	Spectrogram 1	1	681845.937134437	681846.26867554	0	3496.599	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	54.1129	187.5	0	93.75	585.938	2695.312	492.188	2695.312	0.3571	0	0.1429	0.5714	0.9286	0.128	0.2773	green	NA	NA	MGV
2729	Spectrogram 1	1	681839.369036359	681839.584090048	0	530.612	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	47.5448	117.188	0	70.312	187.5	445.312	117.188	445.312	0.4444	0	0.1111	0.5556	0.8889	0.0853	0.1707	green	NA	NA	MGV
2732	Spectrogram 1	1	681837.218499471	681837.496277152	0	1142.857	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	45.3942	140.625	0	70.312	281.25	773.438	210.938	773.438	0.3333	0	0.0833	0.5833	0.9167	0.128	0.2347	green	NA	NA	MGV
2733	Spectrogram 1	1	681836.537496123	681836.842155516	0	1047.619	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	44.7133	140.625	0	70.312	281.25	703.125	210.938	703.125	0.3846	0	0.1538	0.6154	0.9231	0.128	0.256	green	NA	NA	MGV
2734	Spectrogram 1	1	681836.528535553	681837.496277152	0	1142.857	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	44.7043	140.625	23.438	70.312	328.125	820.312	257.812	796.875	0.3864	0	0.1136	0.75	0.9318	0.5973	0.8747	green	NA	NA	MGV
2736	Spectrogram 1	1	681833.132479384	681833.437138777	0	3755.102	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	41.3082	187.5	0	93.75	609.375	2929.688	515.625	2929.688	0.3846	0	0.1538	0.6154	0.9231	0.128	0.256	green	NA	NA	MGV
2737	Spectrogram 1	1	681820.085888932	681820.399508895	0	3507.937	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	28.2616	187.5	0	93.75	585.938	2695.312	492.188	2695.312	0.3571	0	0.1429	0.5714	0.9286	0.128	0.2773	green	NA	NA	MGV
2738	Spectrogram 1	1	681821.403092776	681821.600225324	0	555.556	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	29.5788	117.188	0	70.312	187.5	492.188	117.188	492.188	0.5	0	0.125	0.625	1	0.0853	0.1707	green	NA	NA	MGV
2739	Spectrogram 1	1	681822.406676657	681822.585888064	0	365.079	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	30.5824	93.75	0	70.312	164.062	257.812	93.75	257.812	0.4286	0	0.1429	0.7143	0.8571	0.0853	0.128	green	NA	NA	MGV
2740	Spectrogram 1	1	681814.14503078	681814.342163328	0	365.079	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	22.3208	93.75	0	70.312	164.062	257.812	93.75	257.812	0.5	0	0.125	0.625	0.875	0.0853	0.1493	green	NA	NA	MGV
2742	Spectrogram 1	1	681793.876220614	681794.171919436	14.652	1025.641	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	2.052	140.625	23.438	93.75	304.688	703.125	210.938	679.688	0.3846	0	0.1538	0.6154	0.9231	0.128	0.256	green	NA	NA	MGV
2744	Spectrogram 1	1	681795.085897613	681795.354714724	0	1523.81	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	3.2616	140.625	0	70.312	351.562	1031.25	281.25	1031.25	0.3333	0	0.0833	0.5833	0.9167	0.128	0.2347	green	NA	NA	MGV
2745	Spectrogram 1	1	681795.937151798	681796.197008338	0	1391.941	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	4.1129	140.625	0	70.312	304.688	937.5	234.375	937.5	0.3636	0	0.0909	0.6364	0.9091	0.128	0.2133	green	NA	NA	MGV
2746	Spectrogram 1	1	681796.367259175	681796.582312864	0	673.993	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	4.543	117.188	0	70.312	210.938	562.5	140.625	562.5	0.4444	0	0.1111	0.6667	0.8889	0.1067	0.1707	green	NA	NA	MGV
2747	Spectrogram 1	1	681797.236434501	681797.487330471	0	1230.769	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	5.4122	140.625	0	70.312	281.25	820.312	210.938	820.312	0.3636	0	0.0909	0.6364	0.9091	0.128	0.2133	green	NA	NA	MGV
2748	Spectrogram 1	1	681797.774068723	681797.935358989	0	805.861	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	5.9498	117.188	0	70.312	187.5	539.062	117.188	539.062	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	MGV
2749	Spectrogram 1	1	681797.917437848	681798.007043552	102.564	615.385	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	6.0932	187.5	117.188	164.062	281.25	539.062	117.188	421.875	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	MGV
2750	Spectrogram 1	1	681798.078728115	681798.240018382	0	732.601	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	6.2545	117.188	0	70.312	187.5	539.062	117.188	539.062	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	MGV
2751	Spectrogram 1	1	681798.822455455	681799.037509144	0	366.3	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	6.9982	93.75	0	70.312	164.062	257.812	93.75	257.812	0.4444	0	0.1111	0.5556	0.8889	0.0853	0.1707	green	NA	NA	MGV
2752	Spectrogram 1	1	681798.723889181	681798.831416026	0	307.692	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	6.8996	117.188	0	70.312	164.062	234.375	93.75	234.375	0.25	0	0	0.75	1	0.064	0.0853	green	NA	NA	MGV
2753	Spectrogram 1	1	681799.834999907	681800.005250744	14.652	659.341	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	8.0107	117.188	23.438	70.312	187.5	515.625	117.188	492.188	0.4286	0	0.1429	0.7143	1	0.0853	0.1493	green	NA	NA	MGV
2754	Spectrogram 1	1	681801.555429417	681801.833207098	0	1465.201	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	9.7312	140.625	0	70.312	351.562	984.375	281.25	984.375	0.3333	0	0.0833	0.5833	0.9167	0.128	0.2347	green	NA	NA	MGV
2755	Spectrogram 1	1	681803.571557749	681803.903098852	0	2036.63	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	11.7473	164.062	0	93.75	468.75	1429.688	375	1429.688	0.3571	0	0.1429	0.5714	0.9286	0.128	0.2773	green	NA	NA	MGV
2756	Spectrogram 1	1	681808.401305176	681808.634280005	0	1377.289	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	16.5771	140.625	0	70.312	281.25	914.062	210.938	914.062	0.4	0	0.1	0.6	1	0.1067	0.2133	green	NA	NA	MGV
2760	Spectrogram 1	1	681825.265648189	681825.471741308	0	2571.429	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	33.4414	140.625	0	70.312	445.312	1781.25	375	1781.25	0.5	0	0.125	0.625	1	0.0853	0.1707	green	NA	NA	MGV
2762	Spectrogram 1	1	681824.79969853	681824.934107086	63.492	428.571	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	32.9755	117.188	70.312	93.75	187.5	304.688	93.75	234.375	0.6	0	0	0.8	1	0.0853	0.1067	green	NA	NA	MGV
2764	Spectrogram 1	1	681824.710092826	681825.077476211	79.365	444.444	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	32.8858	164.062	93.75	117.188	187.5	351.562	70.312	257.812	0.3125	0	0.125	0.6875	1	0.192	0.3413	green	NA	NA	MGV
2769	Spectrogram 1	1	681827.299697662	681827.810450173	0	492.063	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	35.4754	117.188	0	70.312	187.5	398.438	117.188	398.438	0.2609	0	0.1304	0.6957	0.913	0.2773	0.448	green	NA	NA	MGV
2772	Spectrogram 1	1	681827.443066788	681827.550593632	0	444.444	S1130_048K_MGV_10457639_20250519_230000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_230000.flac	35.6188	117.188	0	70.312	164.062	304.688	93.75	304.688	0.25	0	0	0.75	1	0.064	0.0853	green	NA	NA	MGV
2776	Spectrogram 1	1	682402.308117328	682402.442525883	0	322.344	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	10.4839	70.312	0	23.438	93.75	234.375	70.312	234.375	0.6	0	0.2	0.8	1	0.064	0.1067	green	NA	NA	MGV
2792	Spectrogram 1	1	682410.381591227	682410.551842064	0	293.04	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	18.5573	70.312	0	23.438	93.75	210.938	70.312	210.938	0.4286	0	0.1429	0.7143	0.8571	0.0853	0.128	green	NA	NA	MGV
2794	Spectrogram 1	1	682412.140224149	682412.41800183	0	703.297	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	20.316	70.312	0	46.875	187.5	539.062	140.625	539.062	0.4167	0	0.1667	0.8333	1	0.1707	0.256	green	NA	NA	MGV
2795	Spectrogram 1	1	682413.179650311	682413.349901148	0	512.821	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	21.3554	70.312	0	23.438	140.625	398.438	117.188	398.438	0.4286	0	0.1429	0.7143	0.8571	0.0853	0.128	green	NA	NA	MGV
2797	Spectrogram 1	1	682413.672481681	682413.932338222	0	615.385	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	21.8482	70.312	0	46.875	187.5	492.188	140.625	492.188	0.4167	0	0.1667	0.8333	1	0.1707	0.256	green	NA	NA	MGV
2798	Spectrogram 1	1	682413.968180503	682414.183234192	0	673.993	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	22.1439	70.312	0	23.438	187.5	539.062	164.062	539.062	0.3333	0	0.2222	0.5556	1	0.064	0.192	green	NA	NA	MGV
2799	Spectrogram 1	1	682414.174273622	682414.425169592	0	688.645	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	22.35	93.75	0	46.875	210.938	539.062	164.062	539.062	0.4545	0	0.1818	0.8182	1	0.1493	0.2347	green	NA	NA	MGV
2801	Spectrogram 1	1	682414.783592407	682414.962803814	0	586.081	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	22.9593	70.312	0	23.438	164.062	468.75	140.625	468.75	0.375	0	0.125	0.625	0.875	0.0853	0.1493	green	NA	NA	MGV
2803	Spectrogram 1	1	682415.061370088	682415.383950621	14.652	498.168	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	23.2371	93.75	23.438	46.875	187.5	421.875	140.625	398.438	0.5	0	0.2143	0.7857	0.9286	0.1707	0.2773	green	NA	NA	MGV
2804	Spectrogram 1	1	682415.867821421	682416.244165376	0	644.689	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	24.0436	93.75	0	46.875	187.5	515.625	140.625	515.625	0.4706	0	0.1765	0.7059	0.8824	0.192	0.32	green	NA	NA	MGV
2808	Spectrogram 1	1	682413.430546281	682415.419792903	0	703.297	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	21.6063	117.188	23.438	70.312	257.812	585.938	187.5	562.5	0.4674	0.0217	0.163	0.75	0.913	1.152	1.7493	green	NA	NA	MGV
2812	Spectrogram 1	1	682430.840934501	682431.05598819	0	841.27	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	39.0167	93.75	0	23.438	234.375	632.812	210.938	632.812	0.3333	0	0.2222	0.5556	1	0.064	0.192	green	NA	NA	MGV
2813	Spectrogram 1	1	682432.713693708	682432.86602340406	0	650.794	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	40.8894	70.312	0	23.438	164.062	468.75	140.625	468.75	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	MGV
2814	Spectrogram 1	1	682430.043443739	682430.177852294	47.619	412.698	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	38.2192	93.75	70.312	70.312	187.5	328.125	117.188	257.812	0.6	0	0.4	1	1	0.064	0.1067	green	NA	NA	MGV
2816	Spectrogram 1	1	682449.631250558	682449.900067669	0	625.85	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	57.807	70.312	0	46.875	187.5	492.188	140.625	492.188	0.4167	0	0.1667	0.8333	1	0.1707	0.256	green	NA	NA	MGV
2819	Spectrogram 1	1	682443.679070705	682443.82243983	0	380.952	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	51.8548	70.312	0	23.438	117.188	304.688	93.75	304.688	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	MGV
2824	Spectrogram 1	1	682422.021372131	682422.24538639	0	777.778	S1130_048K_MGV_10457639_20250519_231500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_231500.flac	30.1971	93.75	0	23.438	210.938	585.938	187.5	585.938	0.3333	0	0.2222	0.5556	1	0.064	0.192	green	NA	NA	MGV
