Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)	Center Freq (Hz)	Freq 5% (Hz)	Freq 25% (Hz)	Freq 75% (Hz)	Freq 95% (Hz)	BW 50% (Hz)	BW 90% (Hz)	Center Time Rel.	Time 5% Rel.	Time 25% Rel.	Time 75% Rel.	Time 95% Rel.	Dur 50% (s)	Dur 90% (s)	colour	source	type	site
88	Spectrogram 1	1	3424.896975585	3425.047729302	42.6	1556.3	S1130_048K_LVR_10458035_20250519_160000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_160000.flac	26.897	398.438	46.875	140.625	726.562	1335.938	585.938	1289.062	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	LVR
89	Spectrogram 1	1	3423.678383044	3423.766322712	21.3	575.6	S1130_048K_LVR_10458035_20250519_160000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_160000.flac	25.6784	140.625	23.438	46.875	257.812	492.188	210.938	468.75	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
94	Spectrogram 1	1	3429.143205267	3429.256270554	42.6	1407.1	S1130_048K_LVR_10458035_20250519_160000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_160000.flac	31.1432	328.125	46.875	140.625	726.562	1171.875	585.938	1125	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
98	Spectrogram 1	1	3438.47737288	3438.577875358	21.3	1385.8	S1130_048K_LVR_10458035_20250519_160000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_160000.flac	40.4774	187.5	23.438	70.312	656.25	1101.562	585.938	1078.125	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
99	Spectrogram 1	1	3456.190934569	3456.743698196	42.6	1620.3	S1130_048K_LVR_10458035_20250519_160000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_160000.flac	58.1909	93.75	46.875	70.312	375	1101.562	304.688	1054.688	0.68	0.28	0.64	0.68	0.84	0.0213	0.2987	green	NA	NA	LVR
100	Spectrogram 1	1	4014.042707997	4014.180898904	191.9	2579.7	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	16.0427	1218.75	375	726.562	1781.25	2039.062	1054.688	1664.062	0.6	0	0.6	0.6	1	0	0.1067	green	NA	NA	LVR
101	Spectrogram 1	1	4013.150748508	4013.263813796	0	3965.5	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	15.1508	1007.812	0	281.25	1781.25	2976.562	1500	2976.562	0.75	0	0.5	0.75	1	0.0213	0.0853	green	NA	NA	LVR
102	Spectrogram 1	1	4013.326627844	4013.477381561	21.3	3880.2	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	15.3266	1031.25	46.875	375	1781.25	3093.75	1406.25	3046.875	0.5	0	0.3333	0.5	1	0.0213	0.128	green	NA	NA	LVR
103	Spectrogram 1	1	4013.565321229	4013.690949326	0	3880.2	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	15.5653	1007.812	0	257.812	1781.25	3000	1523.438	3000	0.6	0	0.4	0.6	1	0.0213	0.1067	green	NA	NA	LVR
104	Spectrogram 1	1	4013.100497269	4013.741200564	0	4050.8	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	15.1005	1218.75	23.438	187.5	2648.438	3421.875	2460.938	3398.438	0.5517	0.069	0.1724	0.6207	0.9655	0.2773	0.5547	green	NA	NA	LVR
105	Spectrogram 1	1	4005.876881687	4006.002509784	255.8	2110.7	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	7.8769	1195.312	398.438	726.562	1757.812	1898.438	1031.25	1500	0.6	0.2	0.6	0.6	0.8	0	0.064	green	NA	NA	LVR
106	Spectrogram 1	1	4007.283916374	4007.45979571	127.9	1705.6	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	9.2839	796.875	164.062	445.312	1195.312	1523.438	750	1359.375	0.4286	0	0.4286	0.5714	1	0.0213	0.1493	green	NA	NA	LVR
107	Spectrogram 1	1	4007.371856042	4007.497484139	127.9	1300.5	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	9.3719	679.688	140.625	398.438	984.375	1218.75	585.938	1078.125	0.6	0	0.6	0.6	1	0	0.1067	green	NA	NA	LVR
108	Spectrogram 1	1	4007.283916374	4007.384418852	319.8	1620.3	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	9.2839	890.625	398.438	632.812	1218.75	1476.562	585.938	1078.125	0.75	0	0.75	0.75	1	0	0.0853	green	NA	NA	LVR
111	Spectrogram 1	1	4009.168337831	4009.281403118	277.2	1428.4	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	11.1683	820.312	375	585.938	1171.875	1335.938	585.938	960.938	0.6	0	0.6	0.6	1	0	0.1067	green	NA	NA	LVR
112	Spectrogram 1	1	4055.236161031	4055.386914747	341.1	2622.3	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	57.2362	1242.188	445.312	796.875	1781.25	2156.25	984.375	1710.938	0.5	0.1667	0.5	0.5	0.8333	0	0.0853	green	NA	NA	LVR
113	Spectrogram 1	1	4057.170833726	4057.711034543	0	2323.9	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	59.1708	492.188	23.438	93.75	1242.188	1921.875	1148.438	1898.438	0.32	0.04	0.12	0.6	0.96	0.256	0.4907	green	NA	NA	LVR
114	Spectrogram 1	1	4043.615562051	4044.645712447	0	3858.9	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	45.6156	1054.688	23.438	187.5	2625	3351.562	2437.5	3328.125	0.3404	0.0426	0.1702	0.6383	0.9149	0.4693	0.8747	green	NA	NA	LVR
115	Spectrogram 1	1	4046.605510761	4046.932143814	0	4072.1	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	48.6055	773.438	23.438	117.188	1781.25	3398.438	1664.062	3375	0.2857	0	0.2143	0.6429	0.9286	0.128	0.2773	green	NA	NA	LVR
116	Spectrogram 1	1	4045.613048794	4045.851742179	21.3	3688.3	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	47.613	843.75	23.438	164.062	1781.25	3093.75	1617.188	3070.312	0.3	0	0.3	0.7	1	0.0853	0.2133	green	NA	NA	LVR
118	Spectrogram 1	1	3999.143215683	3999.344220639	21.3	2323.9	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	1.1432	703.125	23.438	140.625	1429.688	1898.438	1289.062	1875	0.3333	0	0.3333	0.6667	1	0.064	0.192	green	NA	NA	LVR
119	Spectrogram 1	1	4001.379395812	4001.542712338	213.2	2387.8	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	3.3794	1195.312	375	703.125	1781.25	1968.75	1078.125	1593.75	0.4286	0.1429	0.4286	0.4286	0.8571	0	0.1067	green	NA	NA	LVR
120	Spectrogram 1	1	4000.964823091	4001.065325569	319.8	1364.5	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	2.9648	820.312	421.875	609.375	1125	1312.5	515.625	890.625	1	0	1	1	1	0	0.064	green	NA	NA	LVR
123	Spectrogram 1	1	4003.552761891	4003.665827178	21.3	1535	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	5.5528	609.375	23.438	164.062	1031.25	1406.25	867.188	1382.812	0.75	0	0.5	0.75	1	0.0213	0.0853	green	NA	NA	LVR
126	Spectrogram 1	1	4004.293967664	4004.407032951	277.2	1918.8	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	6.294	1195.312	398.438	726.562	1734.375	1875	1007.812	1476.562	0.75	0.25	0.75	0.75	1	0	0.064	green	NA	NA	LVR
128	Spectrogram 1	1	4004.959796578	4005.085424675	149.2	1854.8	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	6.9598	1031.25	187.5	609.375	1546.875	1804.688	937.5	1617.188	0.6	0	0.6	0.6	1	0	0.1067	green	NA	NA	LVR
129	Spectrogram 1	1	4021.66833349	4021.819087207	0	3496.4	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	23.6683	914.062	0	187.5	1757.812	2765.625	1570.312	2765.625	0.5	0	0.3333	0.5	1	0.0213	0.128	green	NA	NA	LVR
130	Spectrogram 1	1	4020.160796325	4020.311550042	21.3	3219.3	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	22.1608	984.375	46.875	351.562	1757.812	2531.25	1406.25	2484.375	0.5	0	0.3333	0.5	1	0.0213	0.128	green	NA	NA	LVR
131	Spectrogram 1	1	4004.243716425	4005.148238724	127.9	2089.3	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	6.2437	773.438	164.062	351.562	1359.375	1875	1007.812	1710.938	0.381	0.0476	0.0714	0.7143	0.9286	0.576	0.7893	green	NA	NA	LVR
132	Spectrogram 1	1	4020.562806236	4020.688434333	21.3	810.2	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	22.5628	210.938	23.438	70.312	562.5	773.438	492.188	750	0.6	0	0.4	0.6	1	0.0213	0.1067	green	NA	NA	LVR
134	Spectrogram 1	1	4034.746218397	4034.871846494	42.6	660.9	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	36.7462	164.062	46.875	93.75	468.75	609.375	375	562.5	0.6	0	0.4	0.6	1	0.0213	0.1067	green	NA	NA	LVR
136	Spectrogram 1	1	4041.982396789	4042.170838934	42.6	3731	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	43.9824	1007.812	46.875	304.688	1804.688	3140.625	1500	3093.75	0.375	0	0.375	0.625	1	0.0427	0.1707	green	NA	NA	LVR
137	Spectrogram 1	1	4042.824105039	4043.075361233	21.3	2537.1	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	44.8241	703.125	23.438	140.625	1429.688	1992.188	1289.062	1968.75	0.2727	0.0909	0.2727	0.6364	1	0.0853	0.2133	green	NA	NA	LVR
138	Spectrogram 1	1	4042.560286035	4042.748728181	42.6	2451.8	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	44.5603	890.625	46.875	304.688	1664.062	1921.875	1359.375	1875	0.4286	0	0.4286	0.5714	1	0.0213	0.1493	green	NA	NA	LVR
139	Spectrogram 1	1	4043.188426521	4043.339180237	42.6	1172.6	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	45.1884	492.188	46.875	140.625	820.312	1078.125	679.688	1031.25	0.5	0	0.3333	0.5	1	0.0213	0.128	green	NA	NA	LVR
141	Spectrogram 1	1	4047.572847109	4047.874354542	42.6	3709.6	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	49.5729	890.625	46.875	187.5	1781.25	3187.5	1593.75	3140.625	0.2857	0.0714	0.2143	0.6429	0.9286	0.128	0.256	green	NA	NA	LVR
142	Spectrogram 1	1	4048.728625602	4049.118072703	42.6	3645.7	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	50.7286	1757.812	70.312	492.188	2671.875	3140.625	2179.688	3070.312	0.5882	0.0588	0.1765	0.9412	0.9412	0.2773	0.32	green	NA	NA	LVR
143	Spectrogram 1	1	4051.693448693	4051.881890839	42.6	4050.8	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	53.6935	1054.688	46.875	421.875	1804.688	3281.25	1382.812	3234.375	0.4286	0	0.4286	0.5714	1	0.0213	0.1493	green	NA	NA	LVR
144	Spectrogram 1	1	4051.517569357	4051.655760264	21.3	3837.6	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	53.5176	1031.25	46.875	375	1781.25	3023.438	1406.25	2976.562	0.5	0	0.3333	0.5	1	0.0213	0.128	green	NA	NA	LVR
145	Spectrogram 1	1	4051.505006547	4051.932142078	42.6	4072.1	S1130_048K_LVR_10458035_20250519_161500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_161500.flac	53.505	1781.25	70.312	492.188	2695.312	3445.312	2203.125	3375	0.5789	0.0526	0.1579	0.8421	0.8947	0.2773	0.3413	green	NA	NA	LVR
146	Spectrogram 1	1	4602.327955486	4602.426521761	43.956	1347.985	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	4.328	304.688	70.312	187.5	703.125	1218.75	515.625	1148.438	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
147	Spectrogram 1	1	4602.193546931	4602.292113205	29.304	1494.505	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	4.1935	351.562	46.875	187.5	820.312	1382.812	632.812	1335.938	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
148	Spectrogram 1	1	4602.103941227	4602.184586361	43.956	1230.769	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	4.1039	281.25	70.312	187.5	632.812	1078.125	445.312	1007.812	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
150	Spectrogram 1	1	4601.996414383	4602.471324612	14.652	1435.897	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	3.9964	187.5	23.438	70.312	609.375	1242.188	539.062	1218.75	0.4286	0	0.2381	0.7143	0.9524	0.2133	0.4267	green	NA	NA	LVR
151	Spectrogram 1	1	4601.127239058	4601.216844761	58.608	1362.637	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	3.1272	375	93.75	187.5	796.875	1265.625	609.375	1171.875	0.5	0	0	0.75	1	0.064	0.0853	green	NA	NA	LVR
152	Spectrogram 1	1	4601.010751643	4601.100357346	58.608	1289.377	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	3.0107	304.688	93.75	187.5	679.688	1148.438	492.188	1054.688	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
154	Spectrogram 1	1	4600.822579665	4600.912185369	58.608	1172.161	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	2.8226	281.25	93.75	187.5	632.812	1054.688	445.312	960.938	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
155	Spectrogram 1	1	4600.813619095	4601.252687043	29.304	1406.593	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	2.8136	234.375	46.875	93.75	656.25	1242.188	562.5	1195.312	0.4211	0	0.2632	0.6842	0.9474	0.1707	0.384	green	NA	NA	LVR
161	Spectrogram 1	1	4607.175624054	4607.274190328	175.824	3208.791	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	9.1756	867.188	187.5	304.688	1828.125	2882.812	1523.438	2695.312	0.3333	0	0	0.6667	1	0.0427	0.064	green	NA	NA	LVR
164	Spectrogram 1	1	4605.948025914	4606.08243447	29.304	1978.022	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	7.948	328.125	46.875	164.062	937.5	1617.188	773.438	1570.312	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
171	Spectrogram 1	1	4608.134405083	4608.232971357	600.733	2139.194	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	10.1344	1218.75	632.812	820.312	1570.312	1968.75	750	1335.938	0.6667	0	0.3333	1	1	0.0427	0.064	green	NA	NA	LVR
172	Spectrogram 1	1	4607.80286398	4608.259853068	556.777	2212.454	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	9.8029	1171.875	609.375	820.312	1593.75	2109.375	773.438	1500	0.4286	0.0476	0.1905	0.7143	0.9524	0.2347	0.4053	green	NA	NA	LVR
173	Spectrogram 1	1	4608.940856416	4609.111107253	14.652	1597.07	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	10.9409	210.938	23.438	70.312	679.688	1429.688	609.375	1406.25	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	LVR
174	Spectrogram 1	1	4617.426516552	4617.587806819	29.304	3868.132	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	19.4265	609.375	46.875	187.5	1734.375	3468.75	1546.875	3421.875	0.5714	0	0.2857	0.8571	1	0.0853	0.1493	green	NA	NA	LVR
180	Spectrogram 1	1	4632.892461003	4633.026869558	146.52	2139.194	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	34.8925	585.938	164.062	257.812	1171.875	1875	914.062	1710.938	0.5	0	0.1667	0.8333	1	0.0853	0.128	green	NA	NA	LVR
181	Spectrogram 1	1	4632.659486173	4632.793894729	644.689	1875.458	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	34.6595	1148.438	679.688	890.625	1453.125	1804.688	562.5	1125	0.5	0	0.1667	0.6667	1	0.064	0.128	green	NA	NA	LVR
190	Spectrogram 1	1	4644.612887041	4644.729374456	644.689	1890.11	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	46.6129	1171.875	679.688	867.188	1476.562	1804.688	609.375	1125	0.5	0	0.25	0.75	1	0.0427	0.0853	green	NA	NA	LVR
191	Spectrogram 1	1	4644.58600533	4644.944428144	586.081	2065.934	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	46.586	1148.438	632.812	820.312	1523.438	1945.312	703.125	1312.5	0.5	0.0625	0.25	0.75	0.9375	0.1707	0.2987	green	NA	NA	LVR
193	Spectrogram 1	1	4646.709660506	4646.772384499	43.956	1934.066	S1130_048K_LVR_10458035_20250519_163000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP LVR\S1130_048K_LVR_10458035_20250519_163000.flac	48.7097	398.438	70.312	187.5	1054.688	1710.938	867.188	1640.625	0.5	0	0	1	1	0.0427	0.0427	green	NA	NA	LVR
