Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	File Offset (s)
844	Spectrogram 1	1	668642.039286328	668642.576920550	0.000	1010.153	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	50.2150
845	Spectrogram 1	1	668643.903084964	668644.109178082	0.000	388.520	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	52.0788
846	Spectrogram 1	1	668643.723873556	668643.894124393	0.000	823.663	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	51.8996
847	Spectrogram 1	1	668644.449679756	668644.610970023	217.571	792.581	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	52.6254
848	Spectrogram 1	1	668644.709536297	668645.121722533	0.000	450.683	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	52.8853
849	Spectrogram 1	1	668645.444303066	668645.847528733	0.000	419.602	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	53.6201
850	Spectrogram 1	1	668648.830040011	668649.582727922	0.000	1072.316	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	57.0058
851	Spectrogram 1	1	668649.582727922	668650.371258114	0.000	1087.857	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	57.7585
852	Spectrogram 1	1	668650.389179255	668650.675917506	0.000	1103.397	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	58.5649
853	Spectrogram 1	1	668650.693838647	668651.222512299	0.000	1118.938	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	58.8696
854	Spectrogram 1	1	668651.231472869	668651.428605417	0.000	1118.938	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	59.4072
855	Spectrogram 1	1	668651.401723706	668651.769107091	0.000	1134.479	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	59.5775
856	Spectrogram 1	1	668648.256563508	668651.787028232	0.000	1118.938	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	56.4323
857	Spectrogram 1	1	668648.480577767	668648.830040011	0.000	714.877	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	56.6563
858	Spectrogram 1	1	668647.674126434	668647.925022404	15.541	575.010	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	55.8499
859	Spectrogram 1	1	668647.942943545	668648.229681797	0.000	606.092	S1130_048K_MGV_10457639_20250519_173000.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_173000.flac	56.1187
860	Spectrogram 1	1	669194.557223961	669194.790198791	15.541	652.714	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	2.7330
861	Spectrogram 1	1	669201.205967173	669201.429981432	0.000	1025.693	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	9.3817
862	Spectrogram 1	1	669201.017795195	669201.205967173	0.000	916.908	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	9.1935
863	Spectrogram 1	1	669201.008834624	669201.447902572	0.000	1025.693	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	9.1846
864	Spectrogram 1	1	669200.731056943	669200.865465499	15.541	388.520	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	8.9068
865	Spectrogram 1	1	669199.897723899	669200.453279262	15.541	932.449	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	8.0735
866	Spectrogram 1	1	669198.938942870	669199.100233137	108.786	419.602	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	7.1147
867	Spectrogram 1	1	669196.591273434	669196.815287694	0.000	372.979	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	4.7670
868	Spectrogram 1	1	669193.410270955	669193.544679510	62.163	404.061	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	1.5860
869	Spectrogram 1	1	669193.598442932	669193.723890917	0.000	341.898	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	1.7742
870	Spectrogram 1	1	669195.972994079	669196.125323775	0.000	683.796	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	4.1487
871	Spectrogram 1	1	669197.093065375	669197.863674426	0.000	870.285	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	5.2688
872	Spectrogram 1	1	669201.645035120	669201.922812802	15.541	714.877	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	9.8208
873	Spectrogram 1	1	669201.958655083	669202.576934438	0.000	637.173	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	10.1344
874	Spectrogram 1	1	669201.421020861	669201.618153409	0.000	481.765	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	9.5968
875	Spectrogram 1	1	669203.446109764	669203.553636608	0.000	3931.825	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	11.6219
876	Spectrogram 1	1	669203.338582919	669203.446109764	0.000	4009.529	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	11.5143
877	Spectrogram 1	1	669203.329622349	669203.589478890	0.000	4009.529	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	11.5054
878	Spectrogram 1	1	669203.705966304	669203.840374860	0.000	901.367	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	11.8817
879	Spectrogram 1	1	669203.822453719	669204.109191971	15.541	870.285	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	11.9982
880	Spectrogram 1	1	669203.697005734	669204.127113112	0.000	932.449	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	11.8727
881	Spectrogram 1	1	669204.933564445	669205.094854711	0.000	652.714	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	13.1093
882	Spectrogram 1	1	669205.498080378	669205.623528363	62.163	559.469	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	13.6738
883	Spectrogram 1	1	669206.161162585	669206.860087073	15.541	1025.693	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	14.3369
884	Spectrogram 1	1	669205.990911748	669206.161162585	0.000	637.173	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	14.1667
885	Spectrogram 1	1	669206.842165932	669206.994495629	0.000	839.204	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	15.0179
886	Spectrogram 1	1	669207.003456199	669207.334997302	0.000	652.714	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	15.1792
887	Spectrogram 1	1	669207.317076162	669209.234638220	0.000	777.040	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	15.4928
888	Spectrogram 1	1	669209.602021605	669210.641447767	0.000	839.204	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	17.7778
889	Spectrogram 1	1	669210.686250619	669210.955067730	0.000	575.010	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	18.8620
890	Spectrogram 1	1	669211.286608834	669212.372487491	15.541	714.877	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	19.4624
891	Spectrogram 1	1	669212.748831447	669212.874279432	0.000	621.632	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	20.9246
892	Spectrogram 1	1	669212.399369202	669212.730910306	0.000	839.204	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	20.5751
893	Spectrogram 1	1	669212.874279432	669213.232702246	0.000	777.040	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	21.0500
894	Spectrogram 1	1	669215.401160275	669215.786464800	0.000	1258.805	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	23.5769
895	Spectrogram 1	1	669214.980013467	669215.132343164	0.000	792.581	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	23.1558
896	Spectrogram 1	1	669214.496142668	669214.702235786	0.000	621.632	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	22.6719
897	Spectrogram 1	1	669214.021232438	669214.424458105	0.000	885.826	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	22.1970
898	Spectrogram 1	1	669213.340229091	669214.030193009	0.000	575.010	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	21.5160
899	Spectrogram 1	1	669215.831267652	669215.929833926	0.000	419.602	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	24.0070
900	Spectrogram 1	1	669215.929833926	669216.055281911	31.082	419.602	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	24.1056
901	Spectrogram 1	1	669216.064242482	669216.386823015	0.000	916.908	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	24.2400
902	Spectrogram 1	1	669217.981804540	669218.420872488	0.000	543.928	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	26.1576
903	Spectrogram 1	1	669218.591123325	669218.931624999	0.000	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	26.7669
904	Spectrogram 1	1	669217.399367466	669217.542736592	279.735	761.500	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	25.5751
905	Spectrogram 1	1	669219.561421231	669219.892962334	0.000	590.551	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	27.7372
906	Spectrogram 1	1	669220.215542868	669220.502281119	0.000	590.551	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	28.3913
907	Spectrogram 1	1	669221.335614163	669221.568588993	31.082	543.928	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	29.5114
908	Spectrogram 1	1	669221.864287815	669222.240631770	15.541	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	30.0400
909	Spectrogram 1	1	669224.516616643	669224.758552043	0.000	652.714	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	32.6924
910	Spectrogram 1	1	669224.740630902	669224.973605732	0.000	528.387	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	32.9164
911	Spectrogram 1	1	669225.296186265	669225.591885087	0.000	1833.815	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	33.4719
912	Spectrogram 1	1	669225.179698850	669225.305146835	0.000	745.959	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	33.3555
913	Spectrogram 1	1	669225.179698850	669225.600845657	0.000	1818.275	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	33.3555
914	Spectrogram 1	1	669222.473606600	669223.620559606	0.000	559.469	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	30.6494
915	Spectrogram 1	1	669223.701204740	669223.961061280	0.000	404.061	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	31.8770
916	Spectrogram 1	1	669224.086509265	669224.292602384	0.000	450.683	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	32.2623
917	Spectrogram 1	1	669231.691541960	669231.852832226	15.541	2533.152	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	39.8673
918	Spectrogram 1	1	669231.834911086	669232.265018463	0.000	1118.938	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	40.0107
919	Spectrogram 1	1	669231.100144316	669231.306237434	31.082	777.040	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	39.2759
920	Spectrogram 1	1	669231.315198004	669231.691541960	0.000	932.449	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	39.4910
921	Spectrogram 1	1	669230.759642642	669231.082223175	0.000	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	38.9354
922	Spectrogram 1	1	669229.460359939	669230.589391805	0.000	637.173	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	37.6361
923	Spectrogram 1	1	669229.191542828	669229.460359939	15.541	683.796	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	37.3673
924	Spectrogram 1	1	669228.877922865	669229.182582257	0.000	777.040	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	37.0537
925	Spectrogram 1	1	669228.582224043	669228.860001724	0.000	1041.234	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	36.7580
926	Spectrogram 1	1	669226.655701414	669227.533837310	0.000	792.581	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	34.8315
927	Spectrogram 1	1	669227.829536132	669228.089392673	31.082	699.336	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	36.0053
928	Spectrogram 1	1	669228.080432102	669228.295485791	0.000	652.714	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	36.2562
929	Spectrogram 1	1	669227.659285295	669227.820575562	15.541	450.683	S1130_048K_MGV_10457639_20250519_174500.flac	\\ag-clo-sa36102.ad.cornell.edu\W2\projects\2019_YCCB_Bermuda_S1130\Killifish\Audio Data\2025 BDAKFP MGV\S1130_048K_MGV_10457639_20250519_174500.flac	35.8350
